5,1,667
6,4,667
7,5,667
1,3,668
2,2,668
3,7,668
4,6,668
5,1,668
6,5,668
7,4,668
1,3,669
2,2,669
3,7,669
4,5,669
5,1,669
6,6,669
7,4,669
1,3,670
2,2,670
3,7,670
4,4,670
5,1,670
6,6,670
7,5,670
1,3,671
2,2,671
3,7,671
4,1,671
5,5,671
6,6,671
7,4,671
1,3,672
2,2,672
3,7,672
4,1,672
5,6,672
6,5,672
7,4,672
1,3,673
2,2,673
3,7,673
4,1,673
5,6,673
6,4,673
7,5,673
1,3,674
2,2,674
3,1,674
4,6,674
5,7,674
6,5,674
7,4,674
1,3,675
2,2,675
3,1,675
4,6,675
5,7,675
6,4,675
7,5,675
1,3,676
2,2,676
3,1,676
4,4,676
5,7,676
6,6,676
7,5,676
1,3,677
2,2,677
3,1,677
4,7,677
5,5,677
6,6,677
7,4,677
1,3,678
2,2,678
3,1,678
4,7,678
5,6,678
6,5,678
7,4,678
1,3,679
2,2,679
3,5,679
4,7,679
5,1,679
6,6,679
7,4,679
1,3,680
2,2,680
3,5,680
4,1,680
5,7,680
6,6,680
7,4,680
1,3,681
2,6,681
3,4,681
4,1,681
5,7,681
6,2,681
7,5,681
1,3,682
2,6,682
3,5,682
4,1,682
5,7,682
6,2,682
7,4,682
1,3,683
2,6,683
3,1,683
4,7,683
5,5,683
6,2,683
7,4,683
1,3,684
2,6,684
3,1,684
4,7,684
5,2,684
6,5,684
7,4,684
1,3,685
2,6,685
3,1,685
4,7,685
5,2,685
6,4,685
7,5,685
1,3,686
2,6,686
3,1,686
4,2,686
5,7,686
6,5,686
7,4,686
1,3,687
2,6,687
3,1,687
4,2,687
5,7,687
6,4,687
7,5,687
1,3,688
2,6,688
3,1,688
4,4,688
5,7,688
6,2,688
7,5,688
1,3,689
2,6,689
3,2,689
4,7,689
5,1,689
6,4,689
7,5,689
1,3,690
2,6,690
3,2,690
4,7,690
5,1,690
6,5,690
7,4,690
1,3,691
2,6,691
3,2,691
4,1,691
5,7,691
6,5,691
7,4,691
1,3,692
2,5,692
3,2,692
4,7,692
5,1,692
6,6,692
7,4,692
1,3,693
2,5,693
3,1,693
4,7,693
5,2,693
6,6,693
7,4,693
1,3,694
2,5,694
3,6,694
4,1,694
5,7,694
6,2,694
7,4,694
